[   28.362949]: [IGFB][INFO ][DISPLAY   ] ProAudio - Starting FB driver
[   28.375533]: [IGFB][LOG  ][DISPLAY   ] At Sagv point 1 and for number of planes(3) totalbw = 25000
[   28.375534]: [IGFB][LOG  ][DISPLAY   ] At Sagv point 2 and for number of planes(3) totalbw = 25000
[   28.375535]: [IGFB][LOG  ][DISPLAY   ] At Sagv point 3 and for number of planes(3) totalbw = 0
[   28.375536]: [IGFB][LOG  ][DISPLAY   ] At index (plane) 4 h24_maxplanes = 67108863
[   28.375537]: [IGFB][LOG  ][DISPLAY   ] At Sagv point 0 and for number of planes(4) totalbw = 25000
[   28.375538]: [IGFB][LOG  ][DISPLAY   ] At Sagv point 1 and for number of planes(4) totalbw = 25000
[   28.375539]: [IGFB][LOG  ][DISPLAY   ] At Sagv point 2 and for number of planes(4) totalbw = 25000
[   28.375540]: [IGFB][LOG  ][DISPLAY   ] At Sagv point 3 and for number of planes(4) totalbw = 0
[   28.375541]: [IGFB][LOG  ][DISPLAY   ] At index (plane) 5 h24_maxplanes = 33554431
[   28.375542]: [IGFB][LOG  ][DISPLAY   ] At Sagv point 0 and for number of planes(5) totalbw = 25000
[   28.375542]: [IGFB][LOG  ][DISPLAY   ] At Sagv point 1 and for number of planes(5) totalbw = 25000
[   28.375543]: [IGFB][LOG  ][DISPLAY   ] At Sagv point 2 and for number of planes(5) totalbw = 25000
[   28.375544]: [IGFB][LOG  ][DISPLAY   ] At Sagv point 3 and for number of planes(5) totalbw = 0
[   28.395573]: [IGFB][INFO ][GTPM_SLEEP] initForPM - fGPUIsAwake init to 1
[   28.396324]: [IGFB][LOG  ][POWER     ] External power disconnected
[   28.396698]: [IGFB][LOG  ][POWER     ] External power disconnected
[   28.397116]: [IGFB][LOG  ][POWER     ] External power disconnected
[   28.397133]: [IGFB][LOG  ][AGDC      ] Vendor info
[   28.397136]: [IGFB][LOG  ][AGDC      ] Get GPU caps
[   28.586050]: [IGFB][LOG  ][AGDC      ] Vendor info
[   28.586310]: [IGFB][LOG  ][AGDC      ] Vendor info
[   28.586315]: [IGFB][LOG  ][AGDC      ] Get GPU caps
[   28.586327]: [IGFB][LOG  ][AGDC      ] Get GPU caps
[   28.586329]: [IGFB][LOG  ][AGDC      ] Get port caps
[   28.586331]: [IGFB][LOG  ][DISPLAY   ] Getting port caps for port -1
[   28.586333]: [IGFB][LOG  ][AGDC      ] Vendor info
[   28.586352]: [IGFB][LOG  ][AGDC      ] Register AGDC callback
[   28.586354]: [IGFB][LOG  ][AGDC      ] Enable controller
[   28.586477]: [IGFB][LOG  ][PANEL     ] [key:0x002/on:1] fPSREnablekeys: 0x00000a5d -> 0x00000a5f (fullset:0x00001fff)
[   28.905734]: [IGFB][INFO ][GTPM_CONTR] accelWillLoadGuC: initializing...
[   28.936466]: [IGFB][INFO ][GTPM_CONTR] accelDidLoadGuC
[   30.243393]: [IGFB][LOG  ][DISPLAY   ] frameBufferNotificationcallback notification received on Fb 0 at time 30243392
[   30.243395]: [IGFB][LOG  ][DISPLAY   ] kIOFBNotifyDisplayModeWillChange notification received on fb 0
[   30.243900]: [IGFB][LOG  ][DISPLAY   ] ProAudio register PMRoot callback
[   30.253803]: [IGFB][LOG  ][DISPLAY   ] FB0: Online info for DDI = 0, PortType = 0
[   30.257928]: [IGFB][LOG  ][DPCD      ] DPCD_REV: 1.1
[   30.258446]: [IGFB][LOG  ][DPCD      ] MAX_LINK_RATE: 0xA
[   30.258448]: [IGFB][LOG  ][DPCD      ] MAX_LANE_COUNT: 2
[   30.258449]: [IGFB][LOG  ][DPCD      ] TP3 Supported: 0
[   30.258450]: [IGFB][LOG  ][DPCD      ] TP4 Supported: 0
[   30.258451]: [IGFB][LOG  ][DPCD      ] Enhanced Framing: 0
[   30.258452]: [IGFB][LOG  ][DPCD      ] Does NOT require AUX CH handshake?: 1
[   30.258454]: [IGFB][LOG  ][DPCD      ] Number of Receive Ports: 1
[   30.258455]: [IGFB][LOG  ][DPCD      ] Has downstream Port(s): 0
[   30.258456]: [IGFB][LOG  ][DPCD      ] Downstream detailed capability available: 0
[   30.258457]: [IGFB][LOG  ][DPCD      ] Has Main Link channel ANSI coding: 1
[   30.258458]: [IGFB][LOG  ][DPCD      ] Number of downstream ports: 0
[   30.258459]: [IGFB][LOG  ][DPCD      ] OUI Supported?: 0
[   30.258460]: [IGFB][LOG  ][DPCD      ] DDI=0 MSATimingParamsIgnoreSupport = 0
[   30.258790]: [IGFB][LOG  ][DPCD      ] MST Capable: 0
[   30.259465]: [IGFB][LOG  ][DPCD      ] Sink Count 1
[   30.259754]: [IGFB][LOG  ][DPCD      ] eDP Configuration 3
[   30.259755]: [IGFB][LOG  ][DPCD      ] Link Training Interval 0
[   30.259756]: [IGFB][LOG  ][DISPLAY   ] FB0: fIsHDMI = 0, fEnableAudio = 0, newOnline = 1, fOnline = 1, fMaxPixelClock = 720000000
[   30.259759]: [IGFB][LOG  ][DISPLAY   ] FB0: newOnline: 1, fOnline: 1
[   30.259760]: [IGFB][LOG  ][DISPLAY   ] FB0: edid != fEDID
[   30.260321]: [IGFB][LOG  ][PANEL     ] [key:0x080/on:1] fPSREnablekeys: 0x00000a5f -> 0x00000adf (fullset:0x00001fff)
[   30.260323]: [IGFB][LOG  ][PANEL     ] [key:0x400/on:1] fPSREnablekeys: 0x00000adf -> 0x00000edf (fullset:0x00001fff)
[   30.260739]: [IGFB][ERROR][PANEL     ] TCON: Aux not ready at HW
[   30.260741]: [IGFB][ERROR][PANEL     ] TCON: BAN_DPCD_0x0_EXPECTED failed, got 41020a11
[   30.261900]: loadPrefs: IOService:/AppleACPIPlatformExpert/PCI0@0/AppleACPIPCI/IGPU@2-9e5-82e-b18a2f504058144d using new key[IGFB][LOG  ][DISPLAY   ] frameBufferNotificationcallback notification received on Fb 1 at time 30268436
[   30.268440]: [IGFB][LOG  ][DISPLAY   ] kIOFBNotifyDisplayModeWillChange notification received on fb 1
[   30.269118]: [IGFB][LOG  ][DISPLAY   ] frameBufferNotificationcallback notification received on Fb 1 at time 30269118
[   30.269121]: [IGFB][LOG  ][DISPLAY   ] kIOFBNotifyDisplayModeDidChange notification received on fb 1
[   30.282826]: [IGFB][LOG  ][DISPLAY   ] frameBufferNotificationcallback notification received on Fb 2 at time 30282825
[   30.282830]: [IGFB][LOG  ][DISPLAY   ] kIOFBNotifyDisplayModeWillChange notification received on fb 2
[   30.282867]: [IGFB][LOG  ][AGDC      ] Get callback caps
[   30.282900]: [IGFB][LOG  ][AGDC      ] Get link config
[   30.282901]: [IGFB][LOG  ][DISPLAY   ] AGDC FB0 fOnline = 1 bootdisplay = 1 
[   30.282903]: [IGFB][LOG  ][DISPLAY   ] FB0 reported as online to AGDC
[   30.282905]: [IGFB][LOG  ][DISPLAY   ] Getting stream aux access: RD address = 0x00000000, data size = 1, ddi = 0, port index = 0
[   30.283181]: [IGFB][LOG  ][DISPLAY   ] Getting stream aux access: RD address = 0x00000100, data size = 2, ddi = 0, port index = 0
[   30.283474]: [IGFB][LOG  ][AGDC      ] Test resource set config
[   30.283475]: [IGFB][LOG  ][DISPLAY   ] FB0: Testing resource set config
[   30.283476]: [IGFB][LOG  ][DISPLAY   ] FB0: set[0] is single-link
[   30.283477]: [IGFB][LOG  ][AGDC      ] Commit resource set config
[   30.283478]: [IGFB][LOG  ][DISPLAY   ] FB0: Commiting resource set
[   30.283479]: [IGFB][LOG  ][DISPLAY   ] FB0: Commiting resource set, sleepState 2. 
[   30.283480]: [IGFB][LOG  ][AGDC      ] Get link config
[   30.283481]: [IGFB][LOG  ][DISPLAY   ] AGDC FB1 fOnline = 0 bootdisplay = 0 
[   30.283482]: [IGFB][LOG  ][AGDC      ] Get link config
[   30.283483]: [IGFB][LOG  ][DISPLAY   ] AGDC FB2 fOnline = 0 bootdisplay = 0 
[   30.283570]: [IGFB][LOG  ][DISPLAY   ] frameBufferNotificationcallback notification received on Fb 2 at time 30283570
[   30.283572]: [IGFB][LOG  ][DISPLAY   ] kIOFBNotifyDisplayModeDidChange notification received on fb 2
[   30.286040]: [IGFB][INFO ][DISPLAY   ] getCurrentDisplayMode: FB=0 fCurrentMode = 0xfffffffb fCurrentDepth = 0, fBootDisplay = 1.
[   30.286041]: [IGFB][LOG  ][DISPLAY   ] Setting current mode to 0xfffffffb and depth=0, bPortraitMode 0, bAnotherRun 0.
[   30.377446]: [IGFB][LOG  ][DISPLAY   ] frameBufferNotificationcallback notification received on Fb 0 at time 30377446
[   30.377448]: [IGFB][LOG  ][DISPLAY   ] kIOFBNotifyDisplayModeDidChange notification received on fb 0
[   34.967770]: [IGFB][INFO ][DISPLAY   ] getCurrentDisplayMode: FB=0 fCurrentMode = 0xfffffffb fCurrentDepth = 0, fBootDisplay = 1.
[   34.967774]: [IGFB][LOG  ][DISPLAY   ] Setting current mode to 0xfffffffb and depth=0, bPortraitMode 0, bAnotherRun 0.
[   34.975339]: [IGFB][INFO ][DISPLAY   ] getCurrentDisplayMode: FB=0 fCurrentMode = 0xfffffffb fCurrentDepth = 0, fBootDisplay = 1.
[   34.975345]: [IGFB][LOG  ][DISPLAY   ] Setting current mode to 0xfffffffb and depth=0, bPortraitMode 0, bAnotherRun 0.
[   34.976340]: [IGFB][LOG  ][VDT       ] FB0: Online:1 Mode:0 Depth:1 Active:1920x1080 Scaled:0x0 PixelClock:141370000 ScalerFlags:0 SignalConfig:0x2 Requested pixel encoding 1 Colorimetry 1 dynamic range 1
[   34.976350]: [IGFB][LOG  ][VDT       ] FB0: Online:1 Detailed timing validated by AGDC (response = 0x0)
[   34.976352]: [IGFB][LOG  ][VDT       ] FB0: Online:1 Mode:0 Depth:1 Active:1920x1080 Scaled:0x0 PixelClock:141370000 ScalerFlags:0 SignalConfig:0x2: Requested pixel encoding 1 dynamic range 1
[   34.976356]: [IGFB][LOG  ][VDT       ] FB0: fEnablePlaneRotation = 1, fittable = 1
[   34.976479]: [IGFB][LOG  ][VDT       ] FB0: Online:1 Mode:0 Depth:1 Active:1920x1080 Scaled:0x0 PixelClock:113090000 ScalerFlags:0 SignalConfig:0x2 Requested pixel encoding 1 Colorimetry 1 dynamic range 1
[   34.976483]: [IGFB][LOG  ][VDT       ] FB0: Online:1 Detailed timing validated by AGDC (response = 0x0)
[   34.976485]: [IGFB][LOG  ][VDT       ] FB0: Online:1 Mode:0 Depth:1 Active:1920x1080 Scaled:0x0 PixelClock:113090000 ScalerFlags:0 SignalConfig:0x2: Requested pixel encoding 1 dynamic range 1
[   34.976488]: [IGFB][LOG  ][VDT       ] FB0: fEnablePlaneRotation = 1, fittable = 1
[   34.976535]: [IGFB][LOG  ][VDT       ] FB0: Online:1 Mode:0x80001000 Depth:1 Active:1920x1080 Scaled:640x480 PixelClock:141370000 ScalerFlags:0 SignalConfig:0x2 Requested pixel encoding 1 Colorimetry 1 dynamic range 1
[   34.976538]: [IGFB][LOG  ][VDT       ] FB0: Online:1 Detailed timing validated by AGDC (response = 0x0)
[   34.976540]: [IGFB][LOG  ][VDT       ] FB0: Online:1 Mode:0x80001000 Depth:1 Active:1920x1080 Scaled:640x480 PixelClock:141370000 ScalerFlags:0 SignalConfig:0x2: Requested pixel encoding 1 dynamic range 1
[   34.976542]: [IGFB][LOG  ][VDT       ] FB0: fEnablePlaneRotation = 1, fittable = 1
[   34.976550]: [IGFB][LOG  ][VDT       ] FB0: Online:1 Mode:0x80001000 Depth:1 Active:1920x1080 Scaled:800x600 PixelClock:141370000 ScalerFlags:0 SignalConfig:0x2 Requested pixel encoding 1 Colorimetry 1 dynamic range 1
[   34.976552]: [IGFB][LOG  ][VDT       ] FB0: Online:1 Detailed timing validated by AGDC (response = 0x0)
[   34.976554]: [IGFB][LOG  ][VDT       ] FB0: Online:1 Mode:0x80001000 Depth:1 Active:1920x1080 Scaled:800x600 PixelClock:141370000 ScalerFlags:0 SignalConfig:0x2: Requested pixel encoding 1 dynamic range 1
[   34.976555]: [IGFB][LOG  ][VDT       ] FB0: fEnablePlaneRotation = 1, fittable = 1
[   34.976562]: [IGFB][LOG  ][VDT       ] FB0: Online:1 Mode:0x80001000 Depth:1 Active:1920x1080 Scaled:1024x768 PixelClock:141370000 ScalerFlags:0 SignalConfig:0x2 Requested pixel encoding 1 Colorimetry 1 dynamic range 1
[   34.976564]: [IGFB][LOG  ][VDT       ] FB0: Online:1 Detailed timing validated by AGDC (response = 0x0)
[   34.976565]: [IGFB][LOG  ][VDT       ] FB0: Online:1 Mode:0x80001000 Depth:1 Active:1920x1080 Scaled:1024x768 PixelClock:141370000 ScalerFlags:0 SignalConfig:0x2: Requested pixel encoding 1 dynamic range 1
[   34.976567]: [IGFB][LOG  ][VDT       ] FB0: fEnablePlaneRotation = 1, fittable = 1
[   34.976574]: [IGFB][LOG  ][VDT       ] FB0: Online:1 Mode:0x80001000 Depth:1 Active:1920x1080 Scaled:1024x576 PixelClock:141370000 ScalerFlags:0 SignalConfig:0x2 Requested pixel encoding 1 Colorimetry 1 dynamic range 1
[   34.976576]: [IGFB][LOG  ][VDT       ] FB0: Online:1 Detailed timing validated by AGDC (response = 0x0)
[   34.976577]: [IGFB][LOG  ][VDT       ] FB0: Online:1 Mode:0x80001000 Depth:1 Active:1920x1080 Scaled:1024x576 PixelClock:141370000 ScalerFlags:0 SignalConfig:0x2: Requested pixel encoding 1 dynamic range 1
[   34.976579]: [IGFB][LOG  ][VDT       ] FB0: fEnablePlaneRotation = 1, fittable = 1
[   34.976590]: [IGFB][LOG  ][VDT       ] FB0: Online:1 Mode:0x80001000 Depth:1 Active:1920x1080 Scaled:1280x720 PixelClock:141370000 ScalerFlags:0 SignalConfig:0x2 Requested pixel encoding 1 Colorimetry 1 dynamic range 1
[   34.976593]: [IGFB][LOG  ][VDT       ] FB0: Online:1 Detailed timing validated by AGDC (response = 0x0)
[   34.976594]: [IGFB][LOG  ][VDT       ] FB0: Online:1 Mode:0x80001000 Depth:1 Active:1920x1080 Scaled:1280x720 PixelClock:141370000 ScalerFlags:0 SignalConfig:0x2: Requested pixel encoding 1 dynamic range 1
[   34.976596]: [IGFB][LOG  ][VDT       ] FB0: fEnablePlaneRotation = 1, fittable = 1
[   34.976604]: [IGFB][LOG  ][VDT       ] FB0: Online:1 Mode:0x80001000 Depth:1 Active:1920x1080 Scaled:1280x960 PixelClock:141370000 ScalerFlags:0 SignalConfig:0x2 Requested pixel encoding 1 Colorimetry 1 dynamic range 1
[   34.976607]: [IGFB][LOG  ][VDT       ] FB0: Online:1 Detailed timing validated by AGDC (response = 0x0)
[   34.976608]: [IGFB][LOG  ][VDT       ] FB0: Online:1 Mode:0x80001000 Depth:1 Active:1920x1080 Scaled:1280x960 PixelClock:141370000 ScalerFlags:0 SignalConfig:0x2: Requested pixel encoding 1 dynamic range 1
[   34.976610]: [IGFB][LOG  ][VDT       ] FB0: fEnablePlaneRotation = 1, fittable = 1
[   34.976618]: [IGFB][LOG  ][VDT       ] FB0: Online:1 Mode:0x80001000 Depth:1 Active:1920x1080 Scaled:1280x720 PixelClock:141370000 ScalerFlags:0 SignalConfig:0x2 Requested pixel encoding 1 Colorimetry 1 dynamic range 1
[   34.976620]: [IGFB][LOG  ][VDT       ] FB0: Online:1 Detailed timing validated by AGDC (response = 0x0)
[   34.976621]: [IGFB][LOG  ][VDT       ] FB0: Online:1 Mode:0x80001000 Depth:1 Active:1920x1080 Scaled:1280x720 PixelClock:141370000 ScalerFlags:0 SignalConfig:0x2: Requested pixel encoding 1 dynamic range 1
[   34.976626]: [IGFB][LOG  ][VDT       ] FB0: fEnablePlaneRotation = 1, fittable = 1
[   34.976632]: [IGFB][LOG  ][VDT       ] FB0: Online:1 Mode:0x80001000 Depth:1 Active:1920x1080 Scaled:1344x1008 PixelClock:141370000 ScalerFlags:0 SignalConfig:0x2 Requested pixel encoding 1 Colorimetry 1 dynamic range 1
[   34.976635]: [IGFB][LOG  ][VDT       ] FB0: Online:1 Detailed timing validated by AGDC (response = 0x0)
[   34.976636]: [IGFB][LOG  ][VDT       ] FB0: Online:1 Mode:0x80001000 Depth:1 Active:1920x1080 Scaled:1344x1008 PixelClock:141370000 ScalerFlags:0 SignalConfig:0x2: Requested pixel encoding 1 dynamic range 1
[   34.976637]: [IGFB][LOG  ][VDT       ] FB0: fEnablePlaneRotation = 1, fittable = 1
[   34.976643]: [IGFB][LOG  ][VDT       ] FB0: Online:1 Mode:0x80001000 Depth:1 Active:1920x1080 Scaled:1344x756 PixelClock:141370000 ScalerFlags:0 SignalConfig:0x2 Requested pixel encoding 1 Colorimetry 1 dynamic range 1
[   34.976652]: [IGFB][LOG  ][VDT       ] FB0: Online:1 Detailed timing validated by AGDC (response = 0x0)
[   34.976654]: [IGFB][LOG  ][VDT       ] FB0: Online:1 Mode:0x80001000 Depth:1 Active:1920x1080 Scaled:1344x756 PixelClock:141370000 ScalerFlags:0 SignalConfig:0x2: Requested pixel encoding 1 dynamic range 1
[   34.976662]: [IGFB][LOG  ][VDT       ] FB0: fEnablePlaneRotation = 1, fittable = 1
[   34.976669]: [IGFB][LOG  ][VDT       ] FB0: Online:1 Mode:0x80001000 Depth:1 Active:1920x1080 Scaled:1440x900 PixelClock:141370000 ScalerFlags:0 SignalConfig:0x2 Requested pixel encoding 1 Colorimetry 1 dynamic range 1
[   34.976672]: [IGFB][LOG  ][VDT       ] FB0: Online:1 Detailed timing validated by AGDC (response = 0x0)
[   34.976673]: [IGFB][LOG  ][VDT       ] FB0: Online:1 Mode:0x80001000 Depth:1 Active:1920x1080 Scaled:1440x900 PixelClock:141370000 ScalerFlags:0 SignalConfig:0x2: Requested pixel encoding 1 dynamic range 1
[   34.976675]: [IGFB][LOG  ][VDT       ] FB0: fEnablePlaneRotation = 1, fittable = 1
[   34.976684]: [IGFB][LOG  ][VDT       ] FB0: Online:1 Mode:0x80001000 Depth:1 Active:1920x1080 Scaled:1680x1050 PixelClock:141370000 ScalerFlags:0 SignalConfig:0x2 Requested pixel encoding 1 Colorimetry 1 dynamic range 1
[   34.976687]: [IGFB][LOG  ][VDT       ] FB0: Online:1 Detailed timing validated by AGDC (response = 0x0)
[   34.976688]: [IGFB][LOG  ][VDT       ] FB0: Online:1 Mode:0x80001000 Depth:1 Active:1920x1080 Scaled:1680x1050 PixelClock:141370000 ScalerFlags:0 SignalConfig:0x2: Requested pixel encoding 1 dynamic range 1
[   34.976690]: [IGFB][LOG  ][VDT       ] FB0: fEnablePlaneRotation = 1, fittable = 1
[   34.976702]: [IGFB][LOG  ][VDT       ] FB0: Online:1 Mode:0x80001000 Depth:1 Active:1920x1080 Scaled:1600x900 PixelClock:141370000 ScalerFlags:0 SignalConfig:0x2 Requested pixel encoding 1 Colorimetry 1 dynamic range 1
[   34.976705]: [IGFB][LOG  ][VDT       ] FB0: Online:1 Detailed timing validated by AGDC (response = 0x0)
[   34.976706]: [IGFB][LOG  ][VDT       ] FB0: Online:1 Mode:0x80001000 Depth:1 Active:1920x1080 Scaled:1600x900 PixelClock:141370000 ScalerFlags:0 SignalConfig:0x2: Requested pixel encoding 1 dynamic range 1
[   34.976708]: [IGFB][LOG  ][VDT       ] FB0: fEnablePlaneRotation = 1, fittable = 1
[   34.976719]: [IGFB][LOG  ][VDT       ] FB0: Online:1 Mode:0x80001000 Depth:1 Active:1920x1080 Scaled:1920x1080 PixelClock:141370000 ScalerFlags:0 SignalConfig:0x2 Requested pixel encoding 1 Colorimetry 1 dynamic range 1
[   34.976722]: [IGFB][LOG  ][VDT       ] FB0: Online:1 Detailed timing validated by AGDC (response = 0x0)
[   34.976723]: [IGFB][LOG  ][VDT       ] FB0: Online:1 Mode:0x80001000 Depth:1 Active:1920x1080 Scaled:1920x1080 PixelClock:141370000 ScalerFlags:0 SignalConfig:0x2: Requested pixel encoding 1 dynamic range 1
[   34.976725]: [IGFB][LOG  ][VDT       ] FB0: fEnablePlaneRotation = 1, fittable = 1
[   34.976730]: [IGFB][LOG  ][VDT       ] FB0: Online:1 Mode:0x80001000 Depth:1 Active:1920x1080 Scaled:1920x1200 PixelClock:141370000 ScalerFlags:0 SignalConfig:0x2 Requested pixel encoding 1 Colorimetry 1 dynamic range 1
[   34.976732]: [IGFB][LOG  ][VDT       ] FB0: Online:1 Detailed timing validated by AGDC (response = 0x0)
[   34.976733]: [IGFB][LOG  ][VDT       ] FB0: Online:1 Mode:0x80001000 Depth:1 Active:1920x1080 Scaled:1920x1200 PixelClock:141370000 ScalerFlags:0 SignalConfig:0x2: Requested pixel encoding 1 dynamic range 1
[   34.976735]: [IGFB][LOG  ][VDT       ] FB0: fEnablePlaneRotation = 1, fittable = 1
[   34.976742]: [IGFB][LOG  ][VDT       ] FB0: Online:1 Mode:0x80001000 Depth:1 Active:1920x1080 Scaled:2560x1440 PixelClock:141370000 ScalerFlags:0 SignalConfig:0x2 Requested pixel encoding 1 Colorimetry 1 dynamic range 1
[   34.976747]: [IGFB][LOG  ][VDT       ] FB0: Online:1 Detailed timing validated by AGDC (response = 0x0)
[   34.976748]: [IGFB][LOG  ][VDT       ] FB0: Online:1 Mode:0x80001000 Depth:1 Active:1920x1080 Scaled:2560x1440 PixelClock:141370000 ScalerFlags:0 SignalConfig:0x2: Requested pixel encoding 1 dynamic range 1
[   34.976750]: [IGFB][LOG  ][VDT       ] FB0: fEnablePlaneRotation = 1, fittable = 1
[   34.976756]: [IGFB][LOG  ][VDT       ] FB0: Online:1 Mode:0x80001000 Depth:1 Active:1920x1080 Scaled:2560x1600 PixelClock:141370000 ScalerFlags:0 SignalConfig:0x2 Requested pixel encoding 1 Colorimetry 1 dynamic range 1
[   34.976758]: [IGFB][LOG  ][VDT       ] FB0: Online:1 Detailed timing validated by AGDC (response = 0x0)
[   34.976759]: [IGFB][LOG  ][VDT       ] FB0: Online:1 Mode:0x80001000 Depth:1 Active:1920x1080 Scaled:2560x1600 PixelClock:141370000 ScalerFlags:0 SignalConfig:0x2: Requested pixel encoding 1 dynamic range 1
[   34.976761]: [IGFB][LOG  ][VDT       ] FB0: fEnablePlaneRotation = 1, fittable = 1
[   34.976769]: [IGFB][LOG  ][VDT       ] FB0: Online:1 Mode:0x80001001 Depth:1 Active:1920x1080 Scaled:640x480 PixelClock:113090000 ScalerFlags:0 SignalConfig:0x2 Requested pixel encoding 1 Colorimetry 1 dynamic range 1
[   34.976771]: [IGFB][LOG  ][VDT       ] FB0: Online:1 Detailed timing validated by AGDC (response = 0x0)
[   34.976772]: [IGFB][LOG  ][VDT       ] FB0: Online:1 Mode:0x80001001 Depth:1 Active:1920x1080 Scaled:640x480 PixelClock:113090000 ScalerFlags:0 SignalConfig:0x2: Requested pixel encoding 1 dynamic range 1
[   34.976774]: [IGFB][LOG  ][VDT       ] FB0: fEnablePlaneRotation = 1, fittable = 1
[   34.976780]: [IGFB][LOG  ][VDT       ] FB0: Online:1 Mode:0x80001001 Depth:1 Active:1920x1080 Scaled:800x600 PixelClock:113090000 ScalerFlags:0 SignalConfig:0x2 Requested pixel encoding 1 Colorimetry 1 dynamic range 1
[   34.976782]: [IGFB][LOG  ][VDT       ] FB0: Online:1 Detailed timing validated by AGDC (response = 0x0)
[   34.976783]: [IGFB][LOG  ][VDT       ] FB0: Online:1 Mode:0x80001001 Depth:1 Active:1920x1080 Scaled:800x600 PixelClock:113090000 ScalerFlags:0 SignalConfig:0x2: Requested pixel encoding 1 dynamic range 1
[   34.976785]: [IGFB][LOG  ][VDT       ] FB0: fEnablePlaneRotation = 1, fittable = 1
